1.0 1.0 2.0
1.0 5.0 4.0
1.0 12.0 4.0
3.0 15.0 1.0
3.0 16.0 4.0
3.0 18.0 4.0
3.0 31.0 3.0
3.0 36.0 2.0
3.0 47.0 2.5
3.0 52.0 4.0
3.0 57.0 0.5
3.0 65.0 0.5
3.0 70.0 2.5
3.0 78.0 4.0
3.0 94.0 4.0
3.0 95.0 3.0
3.0 97.0 4.0
3.0 98.0 2.5
3.0 104.0 2.0
3.0 107.0 4.0
3.0 108.0 0.5
3.0 109.0 3.0
3.0 111.0 4.0
3.0 113.0 1.0
3.0 126.0 4.0
3.0 127.0 0.5
3.0 145.0 4.0
3.0 150.0 2.0
3.0 157.0 1.5
3.0 158.0 4.0
3.0 160.0 3.0
3.0 165.0 3.0
3.0 169.0 3.5
3.0 172.0 0.5
3.0 176.0 3.5
3.0 179.0 2.5
3.0 181.0 4.0
3.0 186.0 3.0
3.0 189.0 4.0
3.0 194.0 3.5
3.0 201.0 3.0
4.0 207.0 2.0
6.0 17.0 3.5
6.0 210.0 4.0
7.0 1.0 1.0
7.0 213.0 1.5
10.0 13.0 4.0
10.0 213.0 0.5
11.0 7.0 4.0
12.0 4.0 3.5
12.0 207.0 4.0
13.0 218.0 3.0
13.0 221.0 1.5
13.0 229.0 0.5
13.0 232.0 3.5
14.0 7.0 3.5
14.0 234.0 4.0
16.0 4.0 2.5
16.0 219.0 3.0
19.0 3.0 2.5
19.0 238.0 2.0
21.0 1.0 2.5
21.0 3.0 3.0
21.0 5.0 4.0
21.0 10.0 3.5
21.0 207.0 4.0
21.0 212.0 3.5
21.0 234.0 3.0
21.0 235.0 3.5
21.0 241.0 4.0
21.0 246.0 4.0
22.0 235.0 3.5
23.0 5.0 3.0
23.0 219.0 2.0
25.0 84.0 3.5
25.0 207.0 3.0
25.0 212.0 2.0
25.0 214.0 2.0
25.0 219.0 3.5
25.0 220.0 0.5
25.0 233.0 3.0
25.0 235.0 1.5
25.0 255.0 3.5
27.0 1.0 1.0
27.0 215.0 0.5
27.0 234.0 2.0
27.0 252.0 1.5
28.0 3.0 2.0
28.0 8.0 4.0
28.0 11.0 2.0
28.0 12.0 3.0
28.0 13.0 3.0
28.0 17.0 3.0
28.0 214.0 3.0
28.0 216.0 2.0
28.0 234.0 3.0
28.0 243.0 3.5
28.0 255.0 3.5
29.0 268.0 3.0
29.0 273.0 2.5
29.0 276.0 3.0
29.0 289.0 4.0
29.0 292.0 3.5
29.0 297.0 3.5
29.0 299.0 4.0
29.0 305.0 3.0
30.0 4.0 3.0
30.0 5.0 0.5
30.0 17.0 4.0
30.0 213.0 1.5
30.0 217.0 1.5
30.0 239.0 4.0
30.0 241.0 2.0
30.0 246.0 0.5
30.0 253.0 1.5
30.0 255.0 0.5
30.0 256.0 4.0
31.0 213.0 2.0
33.0 235.0 2.0
33.0 257.0 3.0
34.0 2.0 2.0
34.0 121.0 4.0
34.0 205.0 2.0
34.0 257.0 2.0
35.0 310.0 4.0
36.0 7.0 4.0
36.0 13.0 4.0
36.0 205.0 4.0
36.0 210.0 4.0
36.0 213.0 4.0
36.0 255.0 4.0
37.0 7.0 3.5
37.0 121.0 3.5
37.0 206.0 4.0
37.0 210.0 4.0
37.0 211.0 4.0
37.0 212.0 4.0
37.0 219.0 3.5
37.0 245.0 3.5
37.0 254.0 4.0
38.0 1.0 3.0
38.0 2.0 0.5
38.0 3.0 2.5
38.0 207.0 0.5
38.0 216.0 1.0
38.0 233.0 1.0
38.0 241.0 1.5
38.0 246.0 1.0
38.0 247.0 1.5
38.0 254.0 0.5
39.0 7.0 4.0
39.0 9.0 4.0
39.0 17.0 4.0
42.0 213.0 3.0
43.0 3.0 1.5
43.0 10.0 2.0
44.0 4.0 4.0
44.0 207.0 4.0
46.0 4.0 3.0
46.0 10.0 3.0
46.0 11.0 3.0
46.0 213.0 4.0
47.0 10.0 4.0
50.0 2.0 3.0
50.0 215.0 3.5
50.0 219.0 4.0
50.0 220.0 3.5
50.0 251.0 3.5
50.0 253.0 4.0
50.0 254.0 3.0
50.0 255.0 3.5
51.0 325.0 2.5
51.0 329.0 4.0
51.0 332.0 1.5
51.0 333.0 0.5
52.0 10.0 3.5
53.0 5.0 2.5
53.0 6.0 3.5
53.0 13.0 4.0
53.0 84.0 4.0
53.0 121.0 3.5
53.0 220.0 3.0
53.0 244.0 3.0
53.0 247.0 3.5
53.0 249.0 2.5
53.0 254.0 4.0
54.0 11.0 4.0
55.0 9.0 4.0
55.0 212.0 4.0
55.0 245.0 3.5
55.0 249.0 4.0
55.0 253.0 3.0
55.0 255.0 3.5
56.0 4.0 3.5
56.0 13.0 1.5
56.0 84.0 4.0
56.0 148.0 0.5
56.0 219.0 4.0
56.0 339.0 2.5
58.0 340.0 3.0
60.0 215.0 4.0
61.0 7.0 2.0
61.0 8.0 3.0
61.0 10.0 1.5
62.0 7.0 3.0
63.0 242.0 4.0
63.0 278.0 3.5
63.0 345.0 3.5
63.0 346.0 3.5
64.0 1.0 3.0
64.0 5.0 3.5
64.0 7.0 4.0
64.0 213.0 4.0
64.0 214.0 3.0
64.0 219.0 3.0
64.0 246.0 3.0
64.0 247.0 2.0
64.0 249.0 2.5
64.0 253.0 2.0
64.0 254.0 3.0
65.0 17.0 3.0
65.0 220.0 4.0
65.0 348.0 4.0
66.0 7.0 1.5
66.0 350.0 4.0
67.0 7.0 4.0
67.0 9.0 4.0
67.0 207.0 4.0
67.0 234.0 2.5
67.0 236.0 4.0
68.0 3.0 4.0
68.0 6.0 4.0
68.0 7.0 4.0
68.0 84.0 4.0
68.0 217.0 4.0
68.0 219.0 4.0
68.0 220.0 4.0
68.0 233.0 4.0
68.0 247.0 4.0
68.0 254.0 4.0
69.0 205.0 4.0
69.0 216.0 3.0
69.0 235.0 3.0
70.0 5.0 4.0
70.0 205.0 3.5
70.0 215.0 3.5
71.0 1.0 3.5
72.0 9.0 3.0
72.0 121.0 4.0
72.0 205.0 3.0
72.0 210.0 4.0
72.0 216.0 3.0
72.0 219.0 4.0
72.0 234.0 4.0
72.0 243.0 3.0
72.0 249.0 4.0
72.0 257.0 0.5
73.0 1.0 3.5
73.0 11.0 3.5
73.0 84.0 2.5
73.0 206.0 3.5
73.0 207.0 3.5
73.0 213.0 3.0
73.0 217.0 3.5
73.0 235.0 3.5
73.0 245.0 3.0
74.0 261.0 3.0
75.0 257.0 3.0
78.0 177.0 4.0
78.0 183.0 1.0
78.0 354.0 0.5
78.0 363.0 4.0
78.0 369.0 3.0
78.0 371.0 2.5
78.0 383.0 2.0
79.0 121.0 1.5
79.0 244.0 3.5
79.0 250.0 2.5
79.0 335.0 3.5
79.0 361.0 1.5
79.0 395.0 1.0
79.0 399.0 4.0
79.0 410.0 1.5
79.0 415.0 4.0
79.0 417.0 4.0
79.0 418.0 0.5
79.0 426.0 2.0
79.0 428.0 3.0
79.0 437.0 1.0
79.0 439.0 1.5
79.0 441.0 2.5
79.0 447.0 3.0
79.0 451.0 4.0
79.0 462.0 3.0
79.0 464.0 4.0
79.0 470.0 1.5
79.0 471.0 2.5
79.0 480.0 2.5
79.0 483.0 1.5
79.0 485.0 1.5
79.0 486.0 1.5
79.0 490.0 3.5
79.0 493.0 0.5
79.0 497.0 3.0
79.0 503.0 3.0
79.0 507.0 1.0
79.0 514.0 3.5
79.0 518.0 0.5
79.0 520.0 2.5
79.0 521.0 3.5
81.0 90.0 3.5
81.0 236.0 3.0
81.0 244.0 3.0
81.0 529.0 4.0
81.0 530.0 4.0
81.0 535.0 0.5
81.0 537.0 3.0
