1.0 8.0 3.0
2.0 13.0 2.0
3.0 14.0 0.5
3.0 20.0 2.5
3.0 27.0 4.0
3.0 28.0 3.0
3.0 29.0 3.0
3.0 32.0 2.0
3.0 33.0 2.5
3.0 38.0 2.0
3.0 42.0 0.5
3.0 43.0 4.0
3.0 44.0 4.0
3.0 49.0 3.0
3.0 55.0 2.5
3.0 59.0 4.0
3.0 74.0 2.5
3.0 76.0 0.5
3.0 82.0 3.5
3.0 83.0 2.5
3.0 91.0 1.0
3.0 96.0 4.0
3.0 101.0 3.0
3.0 102.0 4.0
3.0 112.0 3.0
3.0 115.0 4.0
3.0 120.0 2.5
3.0 124.0 3.5
3.0 130.0 2.5
3.0 133.0 3.5
3.0 137.0 1.0
3.0 144.0 4.0
3.0 153.0 2.0
3.0 154.0 1.5
3.0 156.0 1.5
3.0 161.0 4.0
3.0 171.0 1.0
3.0 174.0 4.0
3.0 188.0 4.0
3.0 203.0 3.0
3.0 204.0 3.0
4.0 1.0 3.0
7.0 10.0 4.0
7.0 11.0 4.0
7.0 214.0 1.5
8.0 215.0 4.0
9.0 218.0 4.0
10.0 11.0 4.0
11.0 206.0 3.5
12.0 3.0 3.0
13.0 11.0 4.0
13.0 222.0 4.0
13.0 226.0 2.5
13.0 230.0 3.0
14.0 235.0 0.5
16.0 1.0 3.0
16.0 7.0 3.5
19.0 240.0 2.5
19.0 241.0 3.0
20.0 7.0 3.0
21.0 7.0 2.0
21.0 12.0 4.0
21.0 121.0 4.0
21.0 205.0 4.0
21.0 211.0 4.0
21.0 236.0 4.0
21.0 243.0 4.0
21.0 245.0 4.0
21.0 248.0 4.0
21.0 253.0 3.5
22.0 1.0 4.0
22.0 7.0 4.0
22.0 255.0 4.0
23.0 9.0 3.0
23.0 213.0 2.5
24.0 258.0 4.0
25.0 5.0 3.5
25.0 205.0 2.5
25.0 216.0 3.0
25.0 217.0 2.0
25.0 236.0 3.5
25.0 244.0 3.5
25.0 249.0 2.0
25.0 250.0 4.0
