8.0	1.0	1.0
8.0	8.0	3.0
8.0	14.0	5.0
8.0	19.0	2.0
8.0	42.0	1.0
8.0	45.0	1.0
8.0	53.0	5.0
8.0	59.0	1.0
8.0	72.0	2.0
8.0	80.0	4.0
8.0	81.0	2.0
8.0	82.0	4.0
8.0	84.0	2.0
8.0	99.0	1.0
32.0	108.0	1.0
32.0	109.0	1.0
57.0	127.0	1.0
57.0	133.0	1.0
57.0	140.0	2.0
57.0	169.0	1.0
57.0	170.0	2.0
57.0	175.0	1.0
57.0	191.0	1.0
57.0	210.0	1.0
147.0	225.0	4.0
147.0	227.0	3.0
147.0	233.0	4.0
147.0	234.0	3.0
147.0	237.0	7.0
147.0	240.0	4.0
147.0	250.0	4.0
147.0	251.0	6.0
147.0	257.0	4.0
147.0	266.0	5.0
147.0	267.0	4.0
147.0	281.0	9.0
147.0	282.0	14.0
147.0	289.0	6.0
147.0	291.0	5.0
233.0	304.0	3.0
233.0	307.0	2.0
233.0	315.0	4.0
233.0	328.0	6.0
233.0	329.0	7.0
233.0	347.0	4.0
233.0	348.0	6.0
233.0	349.0	7.0
233.0	358.0	4.0
233.0	363.0	7.0
233.0	378.0	4.0
233.0	379.0	5.0
233.0	384.0	3.0
233.0	386.0	4.0
233.0	388.0	4.0
233.0	389.0	4.0
233.0	392.0	5.0
233.0	393.0	3.0
242.0	403.0	16.0
242.0	405.0	9.0
242.0	417.0	9.0
242.0	442.0	14.0
242.0	443.0	6.0
242.0	445.0	11.0
242.0	450.0	11.0
242.0	469.0	17.0
242.0	470.0	10.0
242.0	471.0	14.0
242.0	477.0	10.0
242.0	478.0	13.0
242.0	487.0	14.0
242.0	491.0	11.0
242.0	492.0	9.0
242.0	495.0	11.0
242.0	502.0	12.0
259.0	505.0	4.0
259.0	507.0	3.0
259.0	513.0	3.0
259.0	516.0	1.0
259.0	531.0	7.0
259.0	534.0	5.0
259.0	537.0	3.0
259.0	544.0	5.0
259.0	568.0	4.0
259.0	575.0	1.0
259.0	576.0	6.0
259.0	578.0	8.0
259.0	580.0	9.0
259.0	589.0	6.0
259.0	595.0	5.0
259.0	600.0	7.0
302.0	625.0	4.0
302.0	633.0	5.0
302.0	635.0	4.0
302.0	637.0	3.0
302.0	638.0	4.0
302.0	640.0	2.0
302.0	644.0	3.0
302.0	646.0	3.0
302.0	652.0	2.0
302.0	655.0	3.0
302.0	661.0	3.0
302.0	664.0	4.0
302.0	666.0	2.0
302.0	667.0	4.0
302.0	675.0	3.0
302.0	683.0	6.0
302.0	687.0	4.0
302.0	698.0	1.0
319.0	708.0	1.0
319.0	709.0	1.0
319.0	725.0	4.0
319.0	726.0	1.0
319.0	728.0	3.0
319.0	742.0	2.0
319.0	759.0	2.0
319.0	760.0	2.0
319.0	762.0	1.0
319.0	779.0	1.0
319.0	781.0	1.0
319.0	783.0	1.0
319.0	785.0	2.0
336.0	803.0	5.0
336.0	824.0	4.0
336.0	832.0	5.0
336.0	833.0	3.0
336.0	834.0	5.0
336.0	838.0	8.0
336.0	845.0	6.0
336.0	849.0	7.0
336.0	852.0	4.0
336.0	855.0	5.0
336.0	860.0	3.0
336.0	871.0	7.0
336.0	893.0	7.0
372.0	903.0	1.0
372.0	904.0	3.0
372.0	909.0	1.0
372.0	927.0	2.0
372.0	928.0	1.0
372.0	937.0	1.0
372.0	953.0	4.0
372.0	956.0	2.0
372.0	958.0	2.0
372.0	968.0	2.0
372.0	978.0	3.0
372.0	985.0	2.0
372.0	991.0	4.0
372.0	996.0	1.0
