8.0	27.0	2.0
8.0	32.0	2.0
8.0	38.0	2.0
8.0	43.0	1.0
8.0	52.0	1.0
8.0	64.0	1.0
8.0	71.0	1.0
8.0	73.0	3.0
8.0	75.0	3.0
8.0	78.0	4.0
8.0	79.0	7.0
8.0	83.0	3.0
8.0	88.0	5.0
8.0	89.0	2.0
8.0	91.0	1.0
32.0	111.0	5.0
32.0	113.0	3.0
57.0	120.0	1.0
57.0	136.0	1.0
57.0	138.0	3.0
57.0	149.0	1.0
57.0	157.0	2.0
57.0	163.0	1.0
57.0	167.0	2.0
147.0	213.0	3.0
147.0	221.0	7.0
147.0	226.0	4.0
147.0	231.0	4.0
147.0	236.0	5.0
147.0	241.0	5.0
147.0	242.0	5.0
147.0	255.0	3.0
147.0	268.0	4.0
147.0	271.0	3.0
147.0	272.0	7.0
147.0	273.0	4.0
147.0	279.0	6.0
147.0	287.0	7.0
147.0	296.0	3.0
233.0	308.0	4.0
233.0	310.0	2.0
233.0	311.0	4.0
233.0	318.0	5.0
233.0	327.0	5.0
233.0	332.0	3.0
233.0	333.0	2.0
233.0	334.0	5.0
233.0	337.0	8.0
233.0	338.0	5.0
233.0	341.0	4.0
233.0	344.0	4.0
233.0	350.0	4.0
233.0	356.0	4.0
233.0	359.0	5.0
233.0	360.0	7.0
233.0	367.0	4.0
242.0	408.0	10.0
242.0	410.0	12.0
242.0	413.0	10.0
242.0	419.0	13.0
242.0	420.0	13.0
242.0	429.0	15.0
242.0	430.0	11.0
242.0	440.0	10.0
242.0	446.0	10.0
242.0	447.0	12.0
242.0	458.0	13.0
242.0	479.0	7.0
242.0	483.0	9.0
242.0	484.0	10.0
242.0	493.0	10.0
242.0	494.0	11.0
242.0	500.0	11.0
259.0	504.0	5.0
259.0	508.0	5.0
259.0	511.0	7.0
259.0	514.0	5.0
259.0	524.0	4.0
259.0	529.0	3.0
259.0	532.0	4.0
259.0	536.0	5.0
259.0	539.0	8.0
259.0	543.0	4.0
259.0	552.0	8.0
259.0	553.0	8.0
259.0	565.0	5.0
259.0	585.0	8.0
302.0	608.0	5.0
302.0	609.0	5.0
302.0	610.0	6.0
302.0	613.0	3.0
302.0	614.0	5.0
302.0	619.0	6.0
302.0	626.0	5.0
302.0	627.0	4.0
302.0	628.0	5.0
302.0	631.0	4.0
302.0	636.0	5.0
302.0	639.0	5.0
302.0	641.0	3.0
302.0	682.0	4.0
302.0	686.0	3.0
302.0	688.0	3.0
302.0	692.0	3.0
302.0	697.0	5.0
319.0	713.0	2.0
319.0	736.0	2.0
319.0	738.0	2.0
319.0	743.0	3.0
319.0	753.0	2.0
319.0	754.0	2.0
319.0	767.0	1.0
319.0	771.0	3.0
319.0	772.0	1.0
319.0	777.0	2.0
319.0	788.0	2.0
319.0	796.0	2.0
336.0	806.0	4.0
336.0	807.0	8.0
336.0	819.0	5.0
336.0	835.0	7.0
336.0	842.0	7.0
336.0	843.0	8.0
336.0	853.0	6.0
336.0	861.0	5.0
336.0	866.0	7.0
336.0	880.0	9.0
336.0	883.0	4.0
336.0	886.0	5.0
336.0	892.0	6.0
372.0	905.0	2.0
372.0	915.0	1.0
372.0	922.0	1.0
372.0	923.0	2.0
372.0	925.0	2.0
372.0	933.0	2.0
372.0	936.0	2.0
372.0	939.0	1.0
372.0	940.0	2.0
372.0	941.0	2.0
372.0	948.0	2.0
372.0	982.0	2.0
372.0	986.0	1.0
372.0	987.0	3.0
372.0	993.0	1.0
372.0	997.0	1.0
427.0	1006.0	2.0
427.0	1039.0	1.0
427.0	1044.0	1.0
427.0	1071.0	1.0
427.0	1073.0	1.0
485.0	1107.0	5.0
485.0	1120.0	6.0
485.0	1129.0	5.0
485.0	1130.0	7.0
485.0	1132.0	2.0
485.0	1135.0	1.0
485.0	1136.0	8.0
485.0	1140.0	2.0
485.0	1141.0	3.0
485.0	1152.0	2.0
485.0	1155.0	2.0
485.0	1164.0	4.0
485.0	1167.0	5.0
485.0	1183.0	7.0
485.0	1184.0	7.0
485.0	1189.0	6.0
521.0	629.0	4.0
521.0	1212.0	1.0
521.0	1214.0	3.0
521.0	1219.0	5.0
521.0	1220.0	4.0
521.0	1221.0	2.0
521.0	1242.0	2.0
521.0	1246.0	3.0
521.0	1266.0	4.0
521.0	1274.0	2.0
521.0	1280.0	3.0
521.0	1281.0	3.0
521.0	1291.0	1.0
521.0	1298.0	2.0
538.0	612.0	6.0
538.0	1300.0	4.0
538.0	1315.0	4.0
538.0	1323.0	3.0
538.0	1325.0	4.0
538.0	1329.0	4.0
538.0	1330.0	5.0
538.0	1341.0	4.0
538.0	1357.0	4.0
538.0	1366.0	2.0
538.0	1367.0	3.0
538.0	1375.0	2.0
538.0	1379.0	2.0
538.0	1385.0	2.0
538.0	1391.0	3.0
538.0	1393.0	6.0
620.0	1416.0	1.0
620.0	1417.0	3.0
620.0	1420.0	7.0
620.0	1421.0	2.0
620.0	1424.0	2.0
620.0	1440.0	2.0
620.0	1451.0	9.0
620.0	1453.0	2.0
620.0	1456.0	3.0
788.0	1491.0	5.0
788.0	1505.0	1.0
788.0	1516.0	4.0
788.0	1518.0	5.0
788.0	1519.0	4.0
788.0	1524.0	5.0
788.0	1526.0	5.0
788.0	1529.0	4.0
788.0	1541.0	8.0
788.0	1542.0	7.0
788.0	1543.0	1.0
788.0	1556.0	5.0
819.0	1564.0	2.0
819.0	1574.0	3.0
819.0	1587.0	2.0
819.0	1588.0	1.0
819.0	1595.0	1.0
819.0	1607.0	1.0
819.0	1609.0	1.0
819.0	1618.0	1.0
819.0	1629.0	3.0
819.0	1630.0	1.0
819.0	1631.0	2.0
819.0	1640.0	2.0
819.0	1641.0	1.0
913.0	1666.0	3.0
913.0	1682.0	3.0
913.0	1686.0	2.0
913.0	1692.0	2.0
913.0	1696.0	1.0
913.0	1698.0	2.0
913.0	1711.0	2.0
913.0	1713.0	1.0
913.0	1721.0	3.0
913.0	1724.0	3.0
970.0	1737.0	1.0
970.0	1741.0	2.0
970.0	1749.0	1.0
970.0	1755.0	3.0
970.0	1764.0	2.0
970.0	1767.0	3.0
970.0	1769.0	3.0
970.0	1782.0	2.0
970.0	1785.0	3.0
970.0	1786.0	3.0
970.0	1790.0	2.0
970.0	1803.0	1.0
970.0	1809.0	2.0
970.0	1812.0	2.0
1016.0	1817.0	2.0
1016.0	1826.0	3.0
1016.0	1845.0	3.0
1016.0	1848.0	4.0
1016.0	1854.0	1.0
1016.0	1861.0	3.0
1016.0	1865.0	3.0
1016.0	1867.0	3.0
1016.0	1869.0	2.0
1016.0	1881.0	2.0
1016.0	1882.0	2.0
1016.0	1886.0	3.0
1016.0	1890.0	2.0
1016.0	1898.0	6.0
1016.0	1910.0	4.0
1016.0	1911.0	4.0
1033.0	622.0	4.0
1033.0	1921.0	5.0
1033.0	1926.0	4.0
1033.0	1928.0	2.0
1033.0	1933.0	8.0
1033.0	1935.0	7.0
1033.0	1937.0	8.0
1033.0	1942.0	5.0
1033.0	1943.0	3.0
1033.0	1954.0	4.0
1033.0	1956.0	5.0
1033.0	1960.0	4.0
1033.0	1968.0	6.0
1033.0	1979.0	7.0
1033.0	1980.0	3.0
1033.0	1984.0	6.0
1033.0	1991.0	8.0
