8.0	2.0	1.0
8.0	7.0	3.0
8.0	15.0	2.0
8.0	16.0	2.0
8.0	24.0	2.0
8.0	25.0	2.0
8.0	26.0	2.0
8.0	36.0	2.0
8.0	44.0	1.0
8.0	46.0	1.0
8.0	61.0	2.0
8.0	74.0	4.0
8.0	90.0	1.0
8.0	93.0	3.0
32.0	105.0	2.0
57.0	119.0	2.0
57.0	153.0	1.0
57.0	155.0	2.0
57.0	156.0	1.0
57.0	164.0	1.0
57.0	182.0	1.0
57.0	183.0	2.0
57.0	205.0	1.0
147.0	218.0	6.0
147.0	230.0	2.0
147.0	243.0	8.0
147.0	244.0	5.0
147.0	245.0	8.0
147.0	247.0	8.0
147.0	259.0	5.0
147.0	269.0	4.0
147.0	270.0	5.0
147.0	276.0	7.0
147.0	285.0	6.0
147.0	286.0	6.0
147.0	288.0	6.0
147.0	292.0	6.0
147.0	293.0	3.0
147.0	299.0	4.0
233.0	312.0	2.0
233.0	314.0	3.0
233.0	317.0	4.0
233.0	324.0	4.0
233.0	325.0	5.0
233.0	336.0	7.0
233.0	351.0	3.0
233.0	365.0	3.0
233.0	375.0	3.0
233.0	376.0	4.0
233.0	380.0	3.0
233.0	383.0	4.0
233.0	385.0	5.0
233.0	390.0	2.0
233.0	396.0	2.0
233.0	397.0	3.0
233.0	400.0	6.0
242.0	414.0	11.0
242.0	421.0	11.0
242.0	425.0	7.0
242.0	428.0	14.0
242.0	432.0	11.0
242.0	433.0	12.0
242.0	441.0	8.0
242.0	454.0	16.0
242.0	456.0	7.0
242.0	459.0	2.0
242.0	463.0	9.0
242.0	466.0	9.0
242.0	468.0	8.0
242.0	474.0	10.0
242.0	475.0	13.0
242.0	476.0	11.0
242.0	485.0	8.0
259.0	506.0	4.0
259.0	509.0	6.0
259.0	510.0	5.0
259.0	519.0	4.0
259.0	530.0	4.0
259.0	546.0	4.0
259.0	550.0	4.0
259.0	554.0	4.0
259.0	558.0	2.0
259.0	564.0	8.0
259.0	566.0	6.0
259.0	567.0	3.0
259.0	572.0	3.0
259.0	581.0	12.0
259.0	591.0	6.0
302.0	604.0	7.0
302.0	605.0	5.0
302.0	607.0	5.0
302.0	617.0	4.0
302.0	622.0	5.0
302.0	634.0	3.0
302.0	643.0	3.0
302.0	647.0	3.0
302.0	654.0	5.0
302.0	658.0	3.0
302.0	662.0	4.0
302.0	665.0	3.0
302.0	677.0	2.0
302.0	689.0	5.0
302.0	690.0	4.0
302.0	693.0	5.0
302.0	694.0	3.0
302.0	695.0	4.0
302.0	700.0	3.0
319.0	724.0	2.0
319.0	732.0	2.0
319.0	734.0	1.0
319.0	735.0	2.0
319.0	746.0	2.0
319.0	755.0	2.0
319.0	764.0	2.0
319.0	766.0	3.0
319.0	768.0	3.0
319.0	775.0	2.0
319.0	799.0	3.0
319.0	801.0	2.0
319.0	802.0	3.0
336.0	805.0	6.0
336.0	809.0	7.0
336.0	813.0	7.0
336.0	817.0	4.0
336.0	820.0	10.0
336.0	821.0	5.0
336.0	822.0	4.0
336.0	836.0	5.0
336.0	859.0	6.0
336.0	879.0	7.0
336.0	881.0	6.0
336.0	898.0	9.0
372.0	907.0	1.0
372.0	912.0	3.0
372.0	914.0	1.0
372.0	920.0	1.0
372.0	924.0	2.0
372.0	931.0	1.0
372.0	944.0	2.0
372.0	950.0	3.0
372.0	951.0	2.0
372.0	954.0	1.0
372.0	957.0	2.0
372.0	976.0	1.0
372.0	977.0	1.0
372.0	983.0	1.0
372.0	992.0	2.0
372.0	998.0	1.0
427.0	1012.0	3.0
427.0	1026.0	1.0
427.0	1048.0	1.0
427.0	1085.0	2.0
427.0	1087.0	1.0
485.0	1104.0	5.0
485.0	1105.0	5.0
485.0	1110.0	8.0
485.0	1122.0	9.0
485.0	1142.0	3.0
485.0	1145.0	4.0
485.0	1148.0	5.0
485.0	1151.0	2.0
485.0	1162.0	8.0
485.0	1163.0	6.0
485.0	1169.0	2.0
485.0	1174.0	4.0
485.0	1180.0	10.0
485.0	1181.0	4.0
485.0	1187.0	6.0
485.0	1196.0	4.0
485.0	1200.0	5.0
521.0	1201.0	2.0
521.0	1230.0	2.0
521.0	1233.0	2.0
521.0	1235.0	4.0
521.0	1239.0	2.0
521.0	1243.0	3.0
521.0	1261.0	4.0
521.0	1270.0	3.0
521.0	1272.0	3.0
521.0	1283.0	2.0
521.0	1289.0	4.0
521.0	1297.0	2.0
538.0	1311.0	2.0
538.0	1316.0	3.0
538.0	1319.0	5.0
538.0	1320.0	1.0
538.0	1335.0	4.0
538.0	1338.0	2.0
538.0	1340.0	5.0
538.0	1354.0	3.0
538.0	1358.0	5.0
538.0	1359.0	4.0
538.0	1360.0	5.0
538.0	1364.0	1.0
538.0	1376.0	7.0
538.0	1381.0	2.0
538.0	1386.0	2.0
620.0	1405.0	1.0
620.0	1406.0	5.0
620.0	1407.0	3.0
620.0	1410.0	7.0
620.0	1415.0	2.0
620.0	1429.0	1.0
620.0	1438.0	1.0
620.0	1452.0	4.0
620.0	1461.0	1.0
788.0	1468.0	3.0
788.0	1478.0	1.0
788.0	1480.0	8.0
788.0	1483.0	1.0
788.0	1493.0	10.0
788.0	1494.0	9.0
788.0	1503.0	5.0
788.0	1525.0	8.0
788.0	1527.0	5.0
788.0	1550.0	2.0
819.0	1585.0	1.0
819.0	1589.0	2.0
819.0	1596.0	1.0
819.0	1605.0	2.0
819.0	1611.0	1.0
819.0	1613.0	1.0
819.0	1615.0	1.0
819.0	1617.0	1.0
819.0	1623.0	3.0
819.0	1636.0	3.0
819.0	1648.0	1.0
819.0	1651.0	1.0
819.0	1661.0	2.0
913.0	1665.0	2.0
913.0	1667.0	1.0
913.0	1668.0	1.0
913.0	1671.0	6.0
913.0	1695.0	4.0
913.0	1700.0	1.0
913.0	1701.0	3.0
913.0	1703.0	3.0
913.0	1714.0	3.0
913.0	1723.0	2.0
970.0	1747.0	2.0
970.0	1752.0	3.0
970.0	1757.0	3.0
970.0	1760.0	2.0
970.0	1765.0	4.0
970.0	1780.0	1.0
970.0	1783.0	2.0
970.0	1791.0	3.0
970.0	1793.0	2.0
970.0	1794.0	1.0
970.0	1796.0	1.0
970.0	1799.0	1.0
970.0	1801.0	3.0
970.0	1808.0	1.0
1016.0	1815.0	3.0
1016.0	1819.0	3.0
1016.0	1822.0	4.0
1016.0	1828.0	2.0
1016.0	1836.0	2.0
1016.0	1840.0	2.0
1016.0	1843.0	4.0
1016.0	1844.0	3.0
1016.0	1846.0	3.0
1016.0	1857.0	4.0
1016.0	1858.0	2.0
1016.0	1873.0	3.0
1016.0	1876.0	4.0
1016.0	1900.0	3.0
1016.0	1908.0	3.0
1033.0	607.0	7.0
1033.0	1922.0	8.0
1033.0	1923.0	6.0
1033.0	1930.0	6.0
1033.0	1931.0	4.0
1033.0	1934.0	4.0
1033.0	1938.0	4.0
1033.0	1940.0	7.0
1033.0	1944.0	6.0
1033.0	1946.0	5.0
1033.0	1950.0	5.0
1033.0	1958.0	6.0
1033.0	1969.0	8.0
1033.0	1983.0	4.0
1033.0	1986.0	2.0
1033.0	1987.0	6.0
1033.0	1988.0	5.0
1033.0	1997.0	3.0
1049.0	2017.0	2.0
1049.0	2020.0	4.0
1049.0	2021.0	5.0
1049.0	2023.0	4.0
1049.0	2030.0	5.0
1049.0	2032.0	2.0
1049.0	2033.0	5.0
1049.0	2060.0	2.0
1049.0	2068.0	4.0
1049.0	2073.0	2.0
1049.0	2075.0	3.0
1049.0	2081.0	5.0
1049.0	2083.0	2.0
1094.0	2089.0	6.0
1094.0	2091.0	11.0
1094.0	2093.0	14.0
1094.0	2097.0	11.0
1094.0	2116.0	1.0
1094.0	2122.0	7.0
1094.0	2123.0	6.0
1094.0	2134.0	10.0
1094.0	2136.0	7.0
1094.0	2137.0	3.0
1094.0	2141.0	7.0
1094.0	2153.0	8.0
1094.0	2154.0	8.0
1094.0	2171.0	8.0
1094.0	2173.0	9.0
1094.0	2177.0	12.0
1094.0	2179.0	8.0
1103.0	2187.0	3.0
1103.0	2195.0	4.0
1103.0	2199.0	4.0
1103.0	2207.0	3.0
1103.0	2209.0	1.0
1103.0	2224.0	1.0
1103.0	2226.0	2.0
1103.0	2238.0	3.0
1103.0	2243.0	2.0
1103.0	2250.0	2.0
1103.0	2265.0	3.0
1103.0	2273.0	4.0
1103.0	2278.0	3.0
1113.0	266.0	9.0
1113.0	2283.0	9.0
1113.0	2285.0	8.0
1113.0	2288.0	8.0
1113.0	2300.0	9.0
1113.0	2303.0	8.0
1113.0	2311.0	8.0
1113.0	2312.0	9.0
1113.0	2313.0	9.0
1113.0	2315.0	9.0
1113.0	2323.0	8.0
1113.0	2325.0	9.0
1113.0	2333.0	8.0
1113.0	2334.0	9.0
1113.0	2335.0	9.0
1113.0	2340.0	28.0
1113.0	2357.0	13.0
1113.0	2370.0	8.0
1113.0	2371.0	9.0
1149.0	2385.0	2.0
1149.0	2395.0	7.0
1149.0	2400.0	5.0
1149.0	2402.0	2.0
1149.0	2406.0	2.0
1149.0	2409.0	2.0
1149.0	2422.0	1.0
1149.0	2428.0	3.0
1149.0	2433.0	4.0
1149.0	2435.0	1.0
1149.0	2437.0	2.0
1149.0	2439.0	4.0
1149.0	2451.0	2.0
1149.0	2457.0	2.0
1263.0	2480.0	3.0
1263.0	2485.0	4.0
1263.0	2492.0	4.0
1263.0	2498.0	2.0
1263.0	2510.0	4.0
1263.0	2512.0	3.0
1263.0	2514.0	3.0
1263.0	2530.0	4.0
1263.0	2533.0	4.0
1263.0	2547.0	5.0
1263.0	2553.0	6.0
1263.0	2554.0	2.0
1296.0	2584.0	1.0
1296.0	2587.0	3.0
1296.0	2590.0	1.0
1296.0	2594.0	3.0
1296.0	2595.0	4.0
1296.0	2610.0	3.0
1296.0	2611.0	4.0
1296.0	2612.0	2.0
1296.0	2626.0	3.0
1296.0	2636.0	5.0
1296.0	2638.0	2.0
1296.0	2642.0	5.0
1296.0	2643.0	2.0
1296.0	2657.0	4.0
1320.0	2661.0	2.0
1320.0	2668.0	5.0
1320.0	2669.0	2.0
1320.0	2672.0	1.0
1320.0	2682.0	3.0
1320.0	2683.0	2.0
1320.0	2699.0	3.0
1320.0	2716.0	3.0
1320.0	2731.0	4.0
1320.0	2747.0	3.0
1320.0	2756.0	3.0
1328.0	1516.0	2.0
1328.0	2764.0	1.0
1328.0	2769.0	3.0
1328.0	2779.0	4.0
1328.0	2780.0	5.0
1328.0	2787.0	4.0
1328.0	2790.0	1.0
1328.0	2798.0	3.0
1328.0	2804.0	4.0
1328.0	2810.0	2.0
1328.0	2833.0	3.0
1328.0	2847.0	3.0
1328.0	2850.0	2.0
1328.0	2853.0	1.0
1328.0	2854.0	3.0
1352.0	2861.0	8.0
1352.0	2870.0	9.0
1352.0	2876.0	7.0
1352.0	2881.0	2.0
1352.0	2890.0	11.0
1352.0	2896.0	5.0
1352.0	2900.0	7.0
1352.0	2907.0	8.0
1352.0	2910.0	9.0
1352.0	2913.0	3.0
1352.0	2920.0	2.0
1352.0	2927.0	9.0
1352.0	2948.0	9.0
1352.0	2949.0	3.0
1352.0	2951.0	7.0
1423.0	1481.0	5.0
1423.0	1483.0	7.0
1423.0	2956.0	7.0
1423.0	2986.0	6.0
1423.0	2989.0	12.0
1423.0	2991.0	4.0
1423.0	2998.0	7.0
1423.0	3017.0	4.0
1423.0	3025.0	7.0
1423.0	3033.0	7.0
1423.0	3038.0	7.0
1455.0	2241.0	2.0
1455.0	3046.0	2.0
1455.0	3049.0	3.0
1455.0	3056.0	10.0
1455.0	3062.0	8.0
1455.0	3066.0	6.0
1455.0	3074.0	8.0
1455.0	3085.0	8.0
1455.0	3102.0	8.0
1455.0	3109.0	3.0
1455.0	3125.0	6.0
1455.0	3138.0	7.0
1476.0	3147.0	2.0
1476.0	3155.0	2.0
