8.0	11.0	3.0
8.0	17.0	2.0
8.0	18.0	2.0
8.0	20.0	2.0
8.0	30.0	2.0
8.0	33.0	2.0
8.0	34.0	2.0
8.0	41.0	1.0
8.0	58.0	2.0
8.0	60.0	2.0
8.0	76.0	2.0
8.0	87.0	4.0
8.0	94.0	1.0
8.0	96.0	1.0
32.0	103.0	6.0
32.0	112.0	4.0
57.0	135.0	2.0
57.0	166.0	2.0
57.0	177.0	1.0
57.0	189.0	2.0
57.0	197.0	2.0
57.0	206.0	1.0
57.0	211.0	3.0
147.0	217.0	6.0
147.0	219.0	6.0
147.0	228.0	4.0
147.0	232.0	4.0
147.0	235.0	6.0
147.0	254.0	7.0
147.0	256.0	6.0
147.0	258.0	6.0
147.0	262.0	7.0
147.0	274.0	9.0
147.0	275.0	5.0
147.0	277.0	8.0
147.0	280.0	3.0
147.0	283.0	7.0
147.0	301.0	4.0
147.0	302.0	5.0
233.0	305.0	4.0
233.0	306.0	6.0
233.0	313.0	6.0
233.0	320.0	3.0
233.0	323.0	5.0
233.0	339.0	4.0
233.0	340.0	3.0
233.0	345.0	6.0
233.0	361.0	5.0
233.0	362.0	3.0
233.0	366.0	3.0
233.0	369.0	3.0
233.0	371.0	3.0
233.0	382.0	4.0
233.0	387.0	2.0
233.0	391.0	4.0
233.0	399.0	3.0
233.0	402.0	3.0
242.0	406.0	6.0
242.0	409.0	13.0
242.0	427.0	8.0
242.0	431.0	12.0
242.0	436.0	10.0
242.0	439.0	11.0
242.0	451.0	14.0
242.0	457.0	7.0
242.0	464.0	12.0
242.0	467.0	6.0
242.0	472.0	8.0
242.0	480.0	14.0
242.0	481.0	12.0
242.0	482.0	10.0
242.0	486.0	9.0
242.0	496.0	10.0
242.0	498.0	16.0
242.0	501.0	9.0
259.0	517.0	7.0
259.0	528.0	3.0
259.0	533.0	6.0
259.0	538.0	3.0
259.0	542.0	5.0
259.0	551.0	6.0
259.0	555.0	9.0
259.0	556.0	5.0
259.0	570.0	5.0
259.0	573.0	7.0
259.0	579.0	3.0
259.0	584.0	2.0
259.0	586.0	7.0
259.0	588.0	4.0
259.0	590.0	5.0
302.0	612.0	4.0
302.0	618.0	5.0
302.0	624.0	5.0
302.0	645.0	4.0
302.0	649.0	4.0
302.0	651.0	3.0
302.0	660.0	4.0
302.0	663.0	5.0
302.0	671.0	3.0
302.0	673.0	3.0
302.0	674.0	3.0
302.0	679.0	2.0
302.0	680.0	5.0
302.0	681.0	5.0
302.0	684.0	4.0
302.0	691.0	5.0
302.0	699.0	4.0
302.0	701.0	4.0
302.0	702.0	3.0
319.0	704.0	3.0
319.0	706.0	3.0
319.0	707.0	1.0
319.0	710.0	1.0
319.0	720.0	2.0
319.0	721.0	1.0
319.0	740.0	2.0
319.0	744.0	2.0
319.0	765.0	1.0
319.0	774.0	4.0
319.0	787.0	3.0
319.0	791.0	1.0
336.0	804.0	5.0
336.0	808.0	6.0
336.0	811.0	5.0
336.0	829.0	6.0
336.0	831.0	4.0
336.0	839.0	4.0
336.0	841.0	4.0
336.0	844.0	4.0
336.0	851.0	4.0
336.0	862.0	6.0
336.0	876.0	6.0
336.0	878.0	6.0
336.0	888.0	5.0
372.0	911.0	1.0
372.0	916.0	2.0
372.0	918.0	1.0
372.0	930.0	1.0
372.0	946.0	5.0
372.0	963.0	1.0
372.0	964.0	2.0
372.0	965.0	4.0
372.0	966.0	2.0
372.0	974.0	1.0
372.0	975.0	1.0
372.0	979.0	1.0
372.0	980.0	1.0
372.0	994.0	2.0
372.0	999.0	2.0
427.0	1015.0	1.0
427.0	1053.0	1.0
427.0	1054.0	1.0
427.0	1081.0	1.0
427.0	1096.0	1.0
485.0	1102.0	7.0
485.0	1112.0	3.0
485.0	1117.0	4.0
485.0	1127.0	2.0
485.0	1134.0	1.0
485.0	1138.0	4.0
485.0	1139.0	6.0
485.0	1149.0	5.0
485.0	1153.0	4.0
485.0	1156.0	2.0
485.0	1158.0	5.0
485.0	1159.0	3.0
485.0	1165.0	7.0
485.0	1172.0	3.0
485.0	1176.0	5.0
485.0	1188.0	5.0
485.0	1191.0	5.0
521.0	358.0	3.0
521.0	1213.0	3.0
521.0	1224.0	3.0
521.0	1226.0	2.0
521.0	1240.0	2.0
521.0	1244.0	4.0
521.0	1257.0	2.0
521.0	1259.0	2.0
521.0	1263.0	4.0
521.0	1267.0	5.0
521.0	1271.0	6.0
521.0	1279.0	2.0
521.0	1282.0	1.0
521.0	1293.0	3.0
538.0	1306.0	3.0
538.0	1322.0	3.0
538.0	1327.0	3.0
538.0	1328.0	4.0
538.0	1331.0	4.0
538.0	1334.0	4.0
538.0	1337.0	1.0
538.0	1343.0	6.0
538.0	1347.0	2.0
538.0	1353.0	3.0
538.0	1362.0	3.0
538.0	1380.0	2.0
538.0	1382.0	2.0
538.0	1387.0	6.0
538.0	1389.0	3.0
538.0	1397.0	5.0
620.0	1399.0	5.0
620.0	1403.0	2.0
620.0	1409.0	3.0
620.0	1413.0	2.0
620.0	1418.0	2.0
620.0	1444.0	1.0
620.0	1450.0	5.0
620.0	1460.0	7.0
788.0	1463.0	2.0
788.0	1464.0	7.0
788.0	1471.0	2.0
788.0	1499.0	1.0
788.0	1501.0	2.0
788.0	1502.0	5.0
788.0	1511.0	4.0
788.0	1515.0	8.0
788.0	1530.0	7.0
788.0	1532.0	5.0
788.0	1559.0	6.0
819.0	1563.0	2.0
819.0	1570.0	2.0
819.0	1572.0	2.0
819.0	1576.0	3.0
819.0	1577.0	3.0
819.0	1583.0	2.0
819.0	1600.0	1.0
819.0	1604.0	2.0
819.0	1619.0	2.0
819.0	1626.0	3.0
819.0	1628.0	3.0
819.0	1637.0	3.0
819.0	1642.0	4.0
913.0	1673.0	3.0
913.0	1674.0	2.0
913.0	1681.0	2.0
913.0	1689.0	3.0
913.0	1693.0	3.0
913.0	1704.0	3.0
913.0	1705.0	1.0
913.0	1715.0	2.0
913.0	1722.0	3.0
934.0	1734.0	4.0
970.0	1735.0	1.0
