1.0 31.0 5.0
1.0 61.0 5.0
1.0 62.0 4.0
1.0 64.0 4.0
1.0 75.0 3.0
1.0 96.0 4.0
1.0 104.0 2.0
1.0 108.0 5.0
1.0 132.0 5.0
1.0 149.0 5.0
1.0 166.0 5.0
1.0 170.0 2.0
1.0 172.0 4.0
1.0 173.0 5.0
1.0 175.0 3.0
1.0 182.0 1.0
1.0 199.0 3.0
1.0 210.0 4.0
1.0 214.0 5.0
1.0 220.0 5.0
2.0 239.0 5.0
2.0 242.0 5.0
2.0 245.0 5.0
2.0 248.0 4.0
2.0 273.0 5.0
3.0 298.0 5.0
3.0 299.0 4.0
4.0 326.0 4.0
4.0 338.0 4.0
4.0 354.0 4.0
5.0 368.0 4.0
5.0 374.0 5.0
5.0 390.0 1.0
6.0 400.0 4.0
7.0 232.0 4.0
7.0 387.0 5.0
7.0 407.0 5.0
7.0 408.0 4.0
7.0 413.0 5.0
7.0 427.0 5.0
7.0 432.0 4.0
7.0 451.0 4.0
7.0 500.0 4.0
7.0 501.0 4.0
7.0 507.0 5.0
7.0 510.0 4.0
7.0 513.0 4.0
7.0 518.0 4.0
7.0 526.0 5.0
7.0 530.0 5.0
7.0 544.0 4.0
7.0 551.0 4.0
7.0 553.0 4.0
8.0 641.0 4.0
8.0 647.0 4.0
9.0 296.0 4.0
9.0 652.0 4.0
9.0 664.0 5.0
9.0 673.0 5.0
9.0 704.0 3.0
9.0 728.0 5.0
9.0 732.0 5.0
10.0 745.0 5.0
10.0 752.0 3.0
11.0 760.0 3.0
11.0 783.0 5.0
11.0 810.0 3.0
11.0 817.0 5.0
11.0 818.0 4.0
11.0 824.0 5.0
11.0 829.0 5.0
11.0 832.0 1.0
12.0 545.0 5.0
12.0 871.0 3.0
13.0 887.0 1.0
13.0 888.0 5.0
14.0 900.0 4.0
14.0 924.0 4.0
14.0 927.0 4.0
14.0 938.0 3.0
14.0 949.0 4.0
15.0 954.0 4.0
15.0 967.0 5.0
15.0 980.0 5.0
15.0 997.0 4.0
16.0 363.0 3.0
16.0 1013.0 4.0
16.0 1019.0 5.0
16.0 1025.0 1.0
16.0 1064.0 4.0
16.0 1086.0 4.0
16.0 1095.0 4.0
16.0 1098.0 2.0
16.0 1104.0 1.0
16.0 1106.0 5.0
16.0 1112.0 4.0
19.0 1139.0 4.0
20.0 1155.0 4.0
20.0 1158.0 4.0
21.0 1180.0 5.0
21.0 1190.0 3.0
21.0 1198.0 5.0
22.0 1201.0 5.0
22.0 1206.0 5.0
23.0 1116.0 3.0
23.0 1216.0 4.0
23.0 1219.0 4.0
23.0 1223.0 5.0
23.0 1229.0 5.0
23.0 1231.0 3.0
23.0 1233.0 5.0
23.0 1238.0 5.0
23.0 1239.0 5.0
23.0 1283.0 4.0
23.0 1331.0 4.0
23.0 1355.0 3.0
23.0 1380.0 4.0
23.0 1386.0 4.0
23.0 1388.0 4.0
23.0 1413.0 5.0
23.0 1418.0 4.0
23.0 1420.0 4.0
23.0 1422.0 4.0
23.0 1429.0 3.0
23.0 1432.0 5.0
23.0 1478.0 5.0
23.0 1486.0 3.0
23.0 1490.0 5.0
23.0 1496.0 5.0
23.0 1502.0 5.0
23.0 1505.0 5.0
23.0 1506.0 5.0
23.0 1526.0 4.0
23.0 1531.0 5.0
23.0 1591.0 2.0
23.0 1595.0 4.0
23.0 1601.0 5.0
23.0 1606.0 5.0
23.0 1609.0 5.0
23.0 1630.0 4.0
23.0 1635.0 1.0
23.0 1644.0 4.0
23.0 1648.0 5.0
23.0 1651.0 4.0
23.0 1656.0 5.0
23.0 1660.0 5.0
23.0 1677.0 1.0
23.0 1679.0 4.0
23.0 1687.0 5.0
23.0 1700.0 5.0
23.0 1708.0 4.0
23.0 1720.0 4.0
23.0 1727.0 5.0
23.0 1742.0 5.0
24.0 1794.0 5.0
24.0 1797.0 3.0
24.0 1800.0 4.0
27.0 1835.0 4.0
27.0 1838.0 2.0
27.0 1864.0 4.0
27.0 1873.0 4.0
27.0 1879.0 4.0
28.0 1910.0 5.0
