1.0 33.0 1.0
1.0 40.0 4.0
1.0 41.0 5.0
1.0 49.0 2.0
1.0 85.0 2.0
1.0 90.0 5.0
1.0 105.0 5.0
1.0 109.0 3.0
1.0 111.0 5.0
1.0 112.0 4.0
1.0 114.0 5.0
1.0 145.0 5.0
1.0 160.0 2.0
1.0 163.0 2.0
1.0 164.0 5.0
1.0 179.0 3.0
1.0 187.0 4.0
1.0 226.0 2.0
2.0 243.0 4.0
2.0 244.0 5.0
2.0 258.0 5.0
2.0 264.0 5.0
2.0 287.0 4.0
3.0 300.0 3.0
3.0 308.0 4.0
4.0 329.0 5.0
4.0 333.0 4.0
4.0 347.0 4.0
5.0 372.0 2.0
5.0 375.0 4.0
5.0 391.0 5.0
7.0 422.0 4.0
7.0 423.0 5.0
7.0 430.0 3.0
7.0 437.0 4.0
7.0 438.0 5.0
7.0 474.0 5.0
7.0 483.0 5.0
7.0 487.0 5.0
7.0 496.0 4.0
7.0 508.0 3.0
7.0 519.0 4.0
7.0 520.0 5.0
7.0 554.0 4.0
7.0 558.0 4.0
7.0 572.0 4.0
7.0 602.0 5.0
7.0 604.0 4.0
7.0 608.0 5.0
7.0 616.0 4.0
8.0 622.0 4.0
8.0 637.0 4.0
8.0 639.0 3.0
9.0 657.0 5.0
9.0 660.0 5.0
9.0 662.0 4.0
9.0 667.0 5.0
9.0 683.0 5.0
9.0 689.0 5.0
9.0 721.0 5.0
9.0 727.0 5.0
10.0 743.0 5.0
10.0 747.0 2.0
11.0 767.0 5.0
11.0 779.0 4.0
11.0 780.0 4.0
11.0 786.0 1.0
11.0 806.0 2.0
11.0 807.0 3.0
11.0 814.0 5.0
11.0 819.0 3.0
12.0 852.0 5.0
12.0 857.0 5.0
13.0 894.0 5.0
13.0 895.0 5.0
14.0 896.0 4.0
14.0 931.0 3.0
14.0 935.0 4.0
14.0 936.0 3.0
14.0 951.0 2.0
15.0 79.0 4.0
15.0 953.0 2.0
15.0 982.0 5.0
15.0 991.0 4.0
15.0 998.0 5.0
16.0 1032.0 5.0
16.0 1040.0 4.0
16.0 1045.0 5.0
16.0 1059.0 5.0
16.0 1079.0 1.0
16.0 1081.0 3.0
16.0 1083.0 2.0
16.0 1088.0 3.0
16.0 1115.0 4.0
16.0 1123.0 4.0
16.0 1126.0 4.0
18.0 1129.0 5.0
20.0 1147.0 5.0
20.0 1151.0 5.0
21.0 1185.0 5.0
22.0 1211.0 4.0
23.0 738.0 5.0
23.0 1095.0 5.0
23.0 1103.0 5.0
23.0 1250.0 1.0
23.0 1252.0 5.0
23.0 1255.0 4.0
23.0 1280.0 5.0
23.0 1292.0 4.0
23.0 1302.0 4.0
23.0 1307.0 2.0
23.0 1335.0 4.0
23.0 1340.0 4.0
23.0 1344.0 4.0
23.0 1369.0 3.0
23.0 1393.0 5.0
23.0 1428.0 4.0
23.0 1441.0 5.0
23.0 1442.0 4.0
23.0 1446.0 5.0
23.0 1476.0 5.0
23.0 1479.0 5.0
23.0 1487.0 4.0
23.0 1499.0 5.0
23.0 1513.0 2.0
23.0 1519.0 5.0
23.0 1535.0 4.0
23.0 1536.0 4.0
23.0 1541.0 5.0
23.0 1545.0 3.0
23.0 1570.0 4.0
