1.0 5.0 5.0
1.0 32.0 5.0
1.0 42.0 4.0
1.0 55.0 3.0
1.0 62.0 4.0
1.0 72.0 5.0
1.0 74.0 2.0
1.0 79.0 4.0
1.0 81.0 4.0
1.0 118.0 5.0
1.0 130.0 5.0
1.0 134.0 5.0
1.0 153.0 5.0
1.0 170.0 2.0
1.0 171.0 4.0
1.0 175.0 3.0
1.0 184.0 5.0
1.0 211.0 4.0
1.0 219.0 5.0
1.0 223.0 4.0
2.0 242.0 5.0
2.0 252.0 4.0
2.0 257.0 4.0
2.0 261.0 3.0
2.0 288.0 5.0
3.0 309.0 5.0
3.0 314.0 5.0
4.0 323.0 5.0
4.0 324.0 4.0
4.0 343.0 4.0
5.0 358.0 5.0
5.0 373.0 5.0
5.0 381.0 4.0
5.0 382.0 4.0
6.0 400.0 4.0
7.0 386.0 4.0
7.0 424.0 4.0
7.0 437.0 4.0
7.0 438.0 5.0
7.0 450.0 5.0
7.0 451.0 4.0
7.0 465.0 5.0
7.0 473.0 4.0
7.0 487.0 5.0
7.0 510.0 4.0
7.0 514.0 4.0
7.0 519.0 4.0
7.0 525.0 4.0
7.0 526.0 5.0
7.0 591.0 4.0
7.0 606.0 4.0
7.0 614.0 4.0
7.0 615.0 4.0
7.0 619.0 4.0
8.0 624.0 5.0
9.0 655.0 2.0
9.0 671.0 5.0
9.0 681.0 2.0
9.0 682.0 1.0
9.0 697.0 2.0
9.0 720.0 4.0
9.0 723.0 5.0
9.0 736.0 5.0
10.0 740.0 5.0
10.0 747.0 2.0
11.0 763.0 1.0
11.0 791.0 5.0
11.0 796.0 5.0
11.0 815.0 5.0
11.0 820.0 5.0
11.0 830.0 2.0
11.0 834.0 4.0
12.0 858.0 5.0
12.0 868.0 3.0
13.0 887.0 1.0
13.0 890.0 5.0
14.0 898.0 4.0
14.0 908.0 5.0
14.0 919.0 4.0
14.0 944.0 2.0
14.0 946.0 4.0
15.0 44.0 5.0
15.0 980.0 5.0
15.0 989.0 5.0
15.0 992.0 4.0
16.0 1051.0 4.0
16.0 1054.0 4.0
16.0 1062.0 5.0
16.0 1090.0 4.0
16.0 1093.0 3.0
16.0 1098.0 2.0
16.0 1100.0 3.0
16.0 1101.0 4.0
16.0 1107.0 4.0
16.0 1114.0 5.0
16.0 1116.0 2.0
16.0 1119.0 4.0
19.0 1137.0 4.0
19.0 1141.0 5.0
20.0 1147.0 5.0
20.0 1159.0 3.0
20.0 1169.0 5.0
21.0 1193.0 3.0
22.0 1207.0 5.0
23.0 375.0 5.0
23.0 591.0 1.0
23.0 1116.0 3.0
23.0 1255.0 4.0
23.0 1266.0 5.0
23.0 1272.0 5.0
23.0 1278.0 5.0
23.0 1284.0 2.0
23.0 1289.0 4.0
23.0 1322.0 4.0
23.0 1347.0 5.0
23.0 1352.0 5.0
23.0 1358.0 1.0
23.0 1386.0 4.0
23.0 1393.0 5.0
23.0 1408.0 4.0
23.0 1411.0 3.0
23.0 1416.0 1.0
23.0 1426.0 5.0
23.0 1430.0 5.0
23.0 1447.0 5.0
23.0 1449.0 5.0
23.0 1475.0 4.0
23.0 1499.0 5.0
23.0 1521.0 4.0
23.0 1526.0 4.0
23.0 1534.0 5.0
23.0 1541.0 5.0
23.0 1543.0 5.0
23.0 1551.0 5.0
23.0 1562.0 1.0
23.0 1572.0 2.0
23.0 1577.0 5.0
23.0 1581.0 5.0
23.0 1589.0 5.0
23.0 1628.0 5.0
23.0 1633.0 4.0
23.0 1637.0 5.0
23.0 1638.0 3.0
23.0 1664.0 4.0
23.0 1672.0 4.0
23.0 1678.0 5.0
23.0 1698.0 4.0
23.0 1718.0 4.0
23.0 1722.0 4.0
23.0 1724.0 4.0
23.0 1728.0 5.0
23.0 1731.0 4.0
23.0 1732.0 4.0
23.0 1745.0 4.0
24.0 1799.0 5.0
24.0 1811.0 5.0
24.0 1814.0 4.0
27.0 1822.0 5.0
27.0 1845.0 4.0
27.0 1849.0 5.0
27.0 1857.0 4.0
27.0 1878.0 5.0
27.0 1886.0 1.0
28.0 1894.0 3.0
28.0 1903.0 5.0
28.0 1921.0 5.0
28.0 1932.0 5.0
28.0 1955.0 5.0
28.0 1957.0 5.0
28.0 1960.0 5.0
28.0 1968.0 5.0
28.0 2005.0 4.0
28.0 2008.0 4.0
28.0 2017.0 5.0
28.0 2028.0 4.0
28.0 2031.0 5.0
28.0 2042.0 5.0
28.0 2067.0 5.0
28.0 2070.0 5.0
29.0 1101.0 4.0
29.0 2107.0 2.0
29.0 2119.0 2.0
29.0 2151.0 4.0
29.0 2161.0 5.0
29.0 2166.0 5.0
29.0 2169.0 5.0
29.0 2182.0 4.0
29.0 2187.0 5.0
29.0 2189.0 5.0
29.0 2192.0 4.0
