1.0 22.0 5.0
1.0 32.0 5.0
1.0 38.0 5.0
1.0 46.0 5.0
1.0 71.0 5.0
1.0 84.0 4.0
1.0 91.0 4.0
1.0 93.0 4.0
1.0 122.0 4.0
1.0 125.0 4.0
1.0 130.0 5.0
1.0 133.0 5.0
1.0 137.0 5.0
1.0 161.0 5.0
1.0 165.0 4.0
1.0 168.0 5.0
1.0 176.0 4.0
1.0 217.0 5.0
1.0 224.0 3.0
2.0 254.0 4.0
2.0 265.0 5.0
2.0 276.0 4.0
2.0 283.0 4.0
2.0 286.0 5.0
3.0 297.0 5.0
3.0 309.0 5.0
4.0 332.0 5.0
4.0 341.0 4.0
5.0 359.0 3.0
5.0 388.0 5.0
5.0 394.0 4.0
6.0 397.0 5.0
7.0 410.0 5.0
7.0 433.0 4.0
7.0 456.0 3.0
7.0 486.0 5.0
7.0 505.0 5.0
7.0 515.0 4.0
7.0 521.0 5.0
7.0 524.0 5.0
7.0 528.0 4.0
7.0 531.0 5.0
7.0 539.0 4.0
7.0 543.0 4.0
7.0 570.0 4.0
7.0 588.0 5.0
7.0 593.0 4.0
7.0 595.0 4.0
7.0 599.0 5.0
7.0 613.0 4.0
7.0 620.0 4.0
8.0 629.0 3.0
8.0 642.0 4.0
9.0 666.0 4.0
9.0 675.0 4.0
9.0 677.0 5.0
9.0 687.0 1.0
9.0 702.0 5.0
9.0 709.0 5.0
9.0 713.0 5.0
9.0 715.0 3.0
10.0 746.0 5.0
10.0 750.0 5.0
11.0 777.0 3.0
11.0 788.0 3.0
11.0 790.0 4.0
11.0 798.0 5.0
11.0 799.0 5.0
11.0 821.0 3.0
11.0 827.0 5.0
11.0 843.0 5.0
12.0 851.0 5.0
12.0 870.0 5.0
13.0 876.0 4.0
13.0 891.0 4.0
14.0 905.0 3.0
14.0 907.0 3.0
14.0 909.0 2.0
14.0 940.0 5.0
15.0 61.0 5.0
15.0 963.0 3.0
15.0 974.0 4.0
15.0 990.0 4.0
